folder,offset_file,original_file,comparison_type,device,true_offset,config,bins,method,estimated_offset,error,abs_error,rel_error,same_instrument,processing_time
A,user2_offset_258ms_with_Laptop_-_Speaker.wav,master.wav,master,Laptop_-_Speaker,258.0,default,84,CorrelationRecognizer,290.62,32.62,32.62,12.65,False,9.05
A,user2_offset_258ms_with_Laptop_-_Speaker.wav,master.wav,master,Laptop_-_Speaker,258.0,default,84,CorrelationSpectrogramRecognizer,0.0,-258.0,258.0,100.0,False,12.94
A,user2_offset_258ms_with_Laptop_-_Speaker.wav,master.wav,master,Laptop_-_Speaker,258.0,higher_res,96,FingerprintRecognizer,0.0,-258.0,258.0,100.0,False,55.53
A,user2_offset_258ms_with_Laptop_-_Speaker.wav,master.wav,master,Laptop_-_Speaker,258.0,higher_res,96,CorrelationRecognizer,290.62,32.62,32.62,12.65,False,10.14
A,user2_offset_258ms_with_Laptop_-_Speaker.wav,master.wav,master,Laptop_-_Speaker,258.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-258.0,258.0,100.0,False,12.12
A,user2_offset_258ms_with_Laptop_-_Speaker.wav,master.wav,master,Laptop_-_Speaker,258.0,lower_res,48,FingerprintRecognizer,0.0,-258.0,258.0,100.0,False,52.3
A,user2_offset_258ms_with_Laptop_-_Speaker.wav,master.wav,master,Laptop_-_Speaker,258.0,lower_res,48,CorrelationRecognizer,290.62,32.62,32.62,12.65,False,8.64
A,user2_offset_258ms_with_Laptop_-_Speaker.wav,master.wav,master,Laptop_-_Speaker,258.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-258.0,258.0,100.0,False,12.13
A,user2_offset_258ms_with_Laptop_-_Speaker.wav,user2.wav,original,Laptop_-_Speaker,258.0,default,84,FingerprintRecognizer,0.0,-258.0,258.0,100.0,True,46.31
A,user2_offset_258ms_with_Laptop_-_Speaker.wav,user2.wav,original,Laptop_-_Speaker,258.0,default,84,CorrelationRecognizer,0.0,-258.0,258.0,100.0,True,8.69
A,user2_offset_258ms_with_Laptop_-_Speaker.wav,user2.wav,original,Laptop_-_Speaker,258.0,default,84,CorrelationSpectrogramRecognizer,0.0,-258.0,258.0,100.0,True,12.83
A,user2_offset_258ms_with_Laptop_-_Speaker.wav,user2.wav,original,Laptop_-_Speaker,258.0,higher_res,96,FingerprintRecognizer,0.0,-258.0,258.0,100.0,True,53.81
A,user2_offset_258ms_with_Laptop_-_Speaker.wav,user2.wav,original,Laptop_-_Speaker,258.0,higher_res,96,CorrelationRecognizer,0.0,-258.0,258.0,100.0,True,9.02
A,user2_offset_258ms_with_Laptop_-_Speaker.wav,user2.wav,original,Laptop_-_Speaker,258.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-258.0,258.0,100.0,True,13.29
A,user2_offset_258ms_with_Laptop_-_Speaker.wav,user2.wav,original,Laptop_-_Speaker,258.0,lower_res,48,FingerprintRecognizer,0.0,-258.0,258.0,100.0,True,50.42
A,user2_offset_258ms_with_Laptop_-_Speaker.wav,user2.wav,original,Laptop_-_Speaker,258.0,lower_res,48,CorrelationRecognizer,0.0,-258.0,258.0,100.0,True,9.42
A,user2_offset_258ms_with_Laptop_-_Speaker.wav,user2.wav,original,Laptop_-_Speaker,258.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-258.0,258.0,100.0,True,12.56
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,master.wav,master,Action_Camera_-_Microphone,336.0,default,84,FingerprintRecognizer,0.0,-336.0,336.0,100.0,False,48.64
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,master.wav,master,Action_Camera_-_Microphone,336.0,default,84,CorrelationRecognizer,0.0,-336.0,336.0,100.0,False,9.62
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,master.wav,master,Action_Camera_-_Microphone,336.0,default,84,CorrelationSpectrogramRecognizer,0.0,-336.0,336.0,100.0,False,13.0
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,master.wav,master,Action_Camera_-_Microphone,336.0,higher_res,96,FingerprintRecognizer,0.0,-336.0,336.0,100.0,False,49.67
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,master.wav,master,Action_Camera_-_Microphone,336.0,higher_res,96,CorrelationRecognizer,0.0,-336.0,336.0,100.0,False,10.0
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,master.wav,master,Action_Camera_-_Microphone,336.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-336.0,336.0,100.0,False,12.64
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,master.wav,master,Action_Camera_-_Microphone,336.0,lower_res,48,FingerprintRecognizer,0.0,-336.0,336.0,100.0,False,51.08
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,master.wav,master,Action_Camera_-_Microphone,336.0,lower_res,48,CorrelationRecognizer,0.0,-336.0,336.0,100.0,False,9.51
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,master.wav,master,Action_Camera_-_Microphone,336.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-336.0,336.0,100.0,False,12.43
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,guitar.wav,original,Action_Camera_-_Microphone,336.0,default,84,FingerprintRecognizer,0.0,-336.0,336.0,100.0,True,41.3
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,guitar.wav,original,Action_Camera_-_Microphone,336.0,default,84,CorrelationRecognizer,0.0,-336.0,336.0,100.0,True,9.51
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,guitar.wav,original,Action_Camera_-_Microphone,336.0,default,84,CorrelationSpectrogramRecognizer,0.0,-336.0,336.0,100.0,True,12.45
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,guitar.wav,original,Action_Camera_-_Microphone,336.0,higher_res,96,FingerprintRecognizer,0.0,-336.0,336.0,100.0,True,42.45
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,guitar.wav,original,Action_Camera_-_Microphone,336.0,higher_res,96,CorrelationRecognizer,0.0,-336.0,336.0,100.0,True,10.16
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,guitar.wav,original,Action_Camera_-_Microphone,336.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-336.0,336.0,100.0,True,14.59
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,guitar.wav,original,Action_Camera_-_Microphone,336.0,lower_res,48,FingerprintRecognizer,0.0,-336.0,336.0,100.0,True,44.54
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,guitar.wav,original,Action_Camera_-_Microphone,336.0,lower_res,48,CorrelationRecognizer,0.0,-336.0,336.0,100.0,True,9.23
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,guitar.wav,original,Action_Camera_-_Microphone,336.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-336.0,336.0,100.0,True,12.29
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,no-guitar.wav,backing,Action_Camera_-_Microphone,336.0,default,84,FingerprintRecognizer,417.96,81.96,81.96,24.39,False,46.01
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,no-guitar.wav,backing,Action_Camera_-_Microphone,336.0,default,84,CorrelationRecognizer,0.0,-336.0,336.0,100.0,False,9.07
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,no-guitar.wav,backing,Action_Camera_-_Microphone,336.0,default,84,CorrelationSpectrogramRecognizer,0.0,-336.0,336.0,100.0,False,12.72
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,no-guitar.wav,backing,Action_Camera_-_Microphone,336.0,higher_res,96,FingerprintRecognizer,417.96,81.96,81.96,24.39,False,45.44
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,no-guitar.wav,backing,Action_Camera_-_Microphone,336.0,higher_res,96,CorrelationRecognizer,0.0,-336.0,336.0,100.0,False,11.68
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,no-guitar.wav,backing,Action_Camera_-_Microphone,336.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-336.0,336.0,100.0,False,13.45
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,no-guitar.wav,backing,Action_Camera_-_Microphone,336.0,lower_res,48,FingerprintRecognizer,417.96,81.96,81.96,24.39,False,49.85
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,no-guitar.wav,backing,Action_Camera_-_Microphone,336.0,lower_res,48,CorrelationRecognizer,0.0,-336.0,336.0,100.0,False,9.32
A,guitar_offset_336ms_with_Action_Camera_-_Microphone.wav,no-guitar.wav,backing,Action_Camera_-_Microphone,336.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-336.0,336.0,100.0,False,12.48
A,user1_offset_59ms_with_Action_Camera_-_Microphone_through_speaker.wav,master.wav,master,Action_Camera_-_Microphone_through_speaker,59.0,default,84,FingerprintRecognizer,325.08,266.08,266.08,450.98,False,48.95
A,user1_offset_59ms_with_Action_Camera_-_Microphone_through_speaker.wav,master.wav,master,Action_Camera_-_Microphone_through_speaker,59.0,default,84,CorrelationRecognizer,0.0,-59.0,59.0,100.0,False,9.17
A,user1_offset_59ms_with_Action_Camera_-_Microphone_through_speaker.wav,master.wav,master,Action_Camera_-_Microphone_through_speaker,59.0,default,84,CorrelationSpectrogramRecognizer,0.0,-59.0,59.0,100.0,False,11.95
A,user1_offset_59ms_with_Action_Camera_-_Microphone_through_speaker.wav,master.wav,master,Action_Camera_-_Microphone_through_speaker,59.0,higher_res,96,FingerprintRecognizer,325.08,266.08,266.08,450.98,False,51.16
A,user1_offset_59ms_with_Action_Camera_-_Microphone_through_speaker.wav,master.wav,master,Action_Camera_-_Microphone_through_speaker,59.0,higher_res,96,CorrelationRecognizer,0.0,-59.0,59.0,100.0,False,9.62
A,user1_offset_59ms_with_Action_Camera_-_Microphone_through_speaker.wav,master.wav,master,Action_Camera_-_Microphone_through_speaker,59.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-59.0,59.0,100.0,False,12.64
A,user1_offset_59ms_with_Action_Camera_-_Microphone_through_speaker.wav,master.wav,master,Action_Camera_-_Microphone_through_speaker,59.0,lower_res,48,FingerprintRecognizer,325.08,266.08,266.08,450.98,False,50.27
A,user1_offset_59ms_with_Action_Camera_-_Microphone_through_speaker.wav,master.wav,master,Action_Camera_-_Microphone_through_speaker,59.0,lower_res,48,CorrelationRecognizer,0.0,-59.0,59.0,100.0,False,9.32
A,user1_offset_59ms_with_Action_Camera_-_Microphone_through_speaker.wav,master.wav,master,Action_Camera_-_Microphone_through_speaker,59.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-59.0,59.0,100.0,False,13.75
A,user1_offset_59ms_with_Action_Camera_-_Microphone_through_speaker.wav,user1.wav,original,Action_Camera_-_Microphone_through_speaker,59.0,default,84,FingerprintRecognizer,0.0,-59.0,59.0,100.0,True,46.22
A,user1_offset_59ms_with_Action_Camera_-_Microphone_through_speaker.wav,user1.wav,original,Action_Camera_-_Microphone_through_speaker,59.0,default,84,CorrelationRecognizer,0.0,-59.0,59.0,100.0,True,10.25
A,user1_offset_59ms_with_Action_Camera_-_Microphone_through_speaker.wav,user1.wav,original,Action_Camera_-_Microphone_through_speaker,59.0,default,84,CorrelationSpectrogramRecognizer,0.0,-59.0,59.0,100.0,True,13.8
A,user1_offset_59ms_with_Action_Camera_-_Microphone_through_speaker.wav,user1.wav,original,Action_Camera_-_Microphone_through_speaker,59.0,higher_res,96,FingerprintRecognizer,0.0,-59.0,59.0,100.0,True,45.61
A,user1_offset_59ms_with_Action_Camera_-_Microphone_through_speaker.wav,user1.wav,original,Action_Camera_-_Microphone_through_speaker,59.0,higher_res,96,CorrelationRecognizer,0.0,-59.0,59.0,100.0,True,9.77
A,user1_offset_59ms_with_Action_Camera_-_Microphone_through_speaker.wav,user1.wav,original,Action_Camera_-_Microphone_through_speaker,59.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-59.0,59.0,100.0,True,14.02
A,user1_offset_59ms_with_Action_Camera_-_Microphone_through_speaker.wav,user1.wav,original,Action_Camera_-_Microphone_through_speaker,59.0,lower_res,48,FingerprintRecognizer,0.0,-59.0,59.0,100.0,True,45.13
A,user1_offset_59ms_with_Action_Camera_-_Microphone_through_speaker.wav,user1.wav,original,Action_Camera_-_Microphone_through_speaker,59.0,lower_res,48,CorrelationRecognizer,0.0,-59.0,59.0,100.0,True,9.83
A,user1_offset_59ms_with_Action_Camera_-_Microphone_through_speaker.wav,user1.wav,original,Action_Camera_-_Microphone_through_speaker,59.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-59.0,59.0,100.0,True,13.54
A,drums_offset_264ms_with_Tiny_Speaker.wav,master.wav,master,Tiny_Speaker,264.0,default,84,FingerprintRecognizer,0.0,-264.0,264.0,100.0,False,50.92
A,drums_offset_264ms_with_Tiny_Speaker.wav,master.wav,master,Tiny_Speaker,264.0,default,84,CorrelationRecognizer,0.0,-264.0,264.0,100.0,False,8.54
A,drums_offset_264ms_with_Tiny_Speaker.wav,master.wav,master,Tiny_Speaker,264.0,default,84,CorrelationSpectrogramRecognizer,0.0,-264.0,264.0,100.0,False,13.42
A,drums_offset_264ms_with_Tiny_Speaker.wav,master.wav,master,Tiny_Speaker,264.0,higher_res,96,FingerprintRecognizer,0.0,-264.0,264.0,100.0,False,51.01
A,drums_offset_264ms_with_Tiny_Speaker.wav,master.wav,master,Tiny_Speaker,264.0,higher_res,96,CorrelationRecognizer,0.0,-264.0,264.0,100.0,False,9.64
A,drums_offset_264ms_with_Tiny_Speaker.wav,master.wav,master,Tiny_Speaker,264.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-264.0,264.0,100.0,False,13.4
A,drums_offset_264ms_with_Tiny_Speaker.wav,master.wav,master,Tiny_Speaker,264.0,lower_res,48,FingerprintRecognizer,0.0,-264.0,264.0,100.0,False,50.46
A,drums_offset_264ms_with_Tiny_Speaker.wav,master.wav,master,Tiny_Speaker,264.0,lower_res,48,CorrelationRecognizer,0.0,-264.0,264.0,100.0,False,9.92
A,drums_offset_264ms_with_Tiny_Speaker.wav,master.wav,master,Tiny_Speaker,264.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-264.0,264.0,100.0,False,11.9
A,drums_offset_264ms_with_Tiny_Speaker.wav,drums.wav,original,Tiny_Speaker,264.0,default,84,FingerprintRecognizer,0.0,-264.0,264.0,100.0,True,38.58
A,drums_offset_264ms_with_Tiny_Speaker.wav,drums.wav,original,Tiny_Speaker,264.0,default,84,CorrelationRecognizer,0.0,-264.0,264.0,100.0,True,9.77
A,drums_offset_264ms_with_Tiny_Speaker.wav,drums.wav,original,Tiny_Speaker,264.0,default,84,CorrelationSpectrogramRecognizer,0.0,-264.0,264.0,100.0,True,12.57
A,drums_offset_264ms_with_Tiny_Speaker.wav,drums.wav,original,Tiny_Speaker,264.0,higher_res,96,FingerprintRecognizer,0.0,-264.0,264.0,100.0,True,39.25
A,drums_offset_264ms_with_Tiny_Speaker.wav,drums.wav,original,Tiny_Speaker,264.0,higher_res,96,CorrelationRecognizer,0.0,-264.0,264.0,100.0,True,10.37
A,drums_offset_264ms_with_Tiny_Speaker.wav,drums.wav,original,Tiny_Speaker,264.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-264.0,264.0,100.0,True,14.15
A,drums_offset_264ms_with_Tiny_Speaker.wav,drums.wav,original,Tiny_Speaker,264.0,lower_res,48,FingerprintRecognizer,0.0,-264.0,264.0,100.0,True,39.06
A,drums_offset_264ms_with_Tiny_Speaker.wav,drums.wav,original,Tiny_Speaker,264.0,lower_res,48,CorrelationRecognizer,0.0,-264.0,264.0,100.0,True,9.7
A,drums_offset_264ms_with_Tiny_Speaker.wav,drums.wav,original,Tiny_Speaker,264.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-264.0,264.0,100.0,True,12.31
A,drums_offset_264ms_with_Tiny_Speaker.wav,no-drums.wav,backing,Tiny_Speaker,264.0,default,84,FingerprintRecognizer,0.0,-264.0,264.0,100.0,False,44.64
A,drums_offset_264ms_with_Tiny_Speaker.wav,no-drums.wav,backing,Tiny_Speaker,264.0,default,84,CorrelationRecognizer,0.0,-264.0,264.0,100.0,False,8.88
A,drums_offset_264ms_with_Tiny_Speaker.wav,no-drums.wav,backing,Tiny_Speaker,264.0,default,84,CorrelationSpectrogramRecognizer,185.76,-78.24,78.24,29.64,False,11.96
A,drums_offset_264ms_with_Tiny_Speaker.wav,no-drums.wav,backing,Tiny_Speaker,264.0,higher_res,96,FingerprintRecognizer,0.0,-264.0,264.0,100.0,False,43.46
A,drums_offset_264ms_with_Tiny_Speaker.wav,no-drums.wav,backing,Tiny_Speaker,264.0,higher_res,96,CorrelationRecognizer,0.0,-264.0,264.0,100.0,False,9.16
A,drums_offset_264ms_with_Tiny_Speaker.wav,no-drums.wav,backing,Tiny_Speaker,264.0,higher_res,96,CorrelationSpectrogramRecognizer,185.76,-78.24,78.24,29.64,False,12.4
A,drums_offset_264ms_with_Tiny_Speaker.wav,no-drums.wav,backing,Tiny_Speaker,264.0,lower_res,48,FingerprintRecognizer,0.0,-264.0,264.0,100.0,False,44.15
A,drums_offset_264ms_with_Tiny_Speaker.wav,no-drums.wav,backing,Tiny_Speaker,264.0,lower_res,48,CorrelationRecognizer,0.0,-264.0,264.0,100.0,False,8.96
A,drums_offset_264ms_with_Tiny_Speaker.wav,no-drums.wav,backing,Tiny_Speaker,264.0,lower_res,48,CorrelationSpectrogramRecognizer,185.76,-78.24,78.24,29.64,False,12.78
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,master.wav,master,Tablet_-_Microphone_through_speaker,350.0,default,84,FingerprintRecognizer,ERROR,ERROR,ERROR,ERROR,False,39.89
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,master.wav,master,Tablet_-_Microphone_through_speaker,350.0,default,84,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,8.86
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,master.wav,master,Tablet_-_Microphone_through_speaker,350.0,default,84,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,False,12.38
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,master.wav,master,Tablet_-_Microphone_through_speaker,350.0,higher_res,96,FingerprintRecognizer,ERROR,ERROR,ERROR,ERROR,False,40.91
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,master.wav,master,Tablet_-_Microphone_through_speaker,350.0,higher_res,96,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,8.98
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,master.wav,master,Tablet_-_Microphone_through_speaker,350.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,False,12.0
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,master.wav,master,Tablet_-_Microphone_through_speaker,350.0,lower_res,48,FingerprintRecognizer,ERROR,ERROR,ERROR,ERROR,False,40.11
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,master.wav,master,Tablet_-_Microphone_through_speaker,350.0,lower_res,48,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,9.46
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,master.wav,master,Tablet_-_Microphone_through_speaker,350.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,False,12.51
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,bass.wav,original,Tablet_-_Microphone_through_speaker,350.0,default,84,FingerprintRecognizer,0.0,-350.0,350.0,100.0,True,33.16
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,bass.wav,original,Tablet_-_Microphone_through_speaker,350.0,default,84,CorrelationRecognizer,0.0,-350.0,350.0,100.0,True,9.66
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,bass.wav,original,Tablet_-_Microphone_through_speaker,350.0,default,84,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,True,10.81
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,bass.wav,original,Tablet_-_Microphone_through_speaker,350.0,higher_res,96,FingerprintRecognizer,0.0,-350.0,350.0,100.0,True,32.89
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,bass.wav,original,Tablet_-_Microphone_through_speaker,350.0,higher_res,96,CorrelationRecognizer,0.0,-350.0,350.0,100.0,True,9.36
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,bass.wav,original,Tablet_-_Microphone_through_speaker,350.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,True,12.48
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,bass.wav,original,Tablet_-_Microphone_through_speaker,350.0,lower_res,48,FingerprintRecognizer,0.0,-350.0,350.0,100.0,True,33.59
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,bass.wav,original,Tablet_-_Microphone_through_speaker,350.0,lower_res,48,CorrelationRecognizer,0.0,-350.0,350.0,100.0,True,8.14
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,bass.wav,original,Tablet_-_Microphone_through_speaker,350.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,True,11.92
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,no-bass.wav,backing,Tablet_-_Microphone_through_speaker,350.0,default,84,FingerprintRecognizer,ERROR,ERROR,ERROR,ERROR,False,41.63
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,no-bass.wav,backing,Tablet_-_Microphone_through_speaker,350.0,default,84,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,9.02
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,no-bass.wav,backing,Tablet_-_Microphone_through_speaker,350.0,default,84,CorrelationSpectrogramRecognizer,278.64,-71.36,71.36,20.39,False,12.05
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,no-bass.wav,backing,Tablet_-_Microphone_through_speaker,350.0,higher_res,96,FingerprintRecognizer,ERROR,ERROR,ERROR,ERROR,False,40.81
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,no-bass.wav,backing,Tablet_-_Microphone_through_speaker,350.0,higher_res,96,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,8.79
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,no-bass.wav,backing,Tablet_-_Microphone_through_speaker,350.0,higher_res,96,CorrelationSpectrogramRecognizer,278.64,-71.36,71.36,20.39,False,13.11
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,no-bass.wav,backing,Tablet_-_Microphone_through_speaker,350.0,lower_res,48,FingerprintRecognizer,ERROR,ERROR,ERROR,ERROR,False,42.82
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,no-bass.wav,backing,Tablet_-_Microphone_through_speaker,350.0,lower_res,48,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,9.47
A,bass_offset_350ms_with_Tablet_-_Microphone_through_speaker.wav,no-bass.wav,backing,Tablet_-_Microphone_through_speaker,350.0,lower_res,48,CorrelationSpectrogramRecognizer,278.64,-71.36,71.36,20.39,False,13.4
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,master.wav,master,Tiny_Cabinet_Speaker,206.0,default,84,FingerprintRecognizer,0.0,-206.0,206.0,100.0,False,56.19
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,master.wav,master,Tiny_Cabinet_Speaker,206.0,default,84,CorrelationRecognizer,0.0,-206.0,206.0,100.0,False,10.17
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,master.wav,master,Tiny_Cabinet_Speaker,206.0,default,84,CorrelationSpectrogramRecognizer,0.0,-206.0,206.0,100.0,False,14.42
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,master.wav,master,Tiny_Cabinet_Speaker,206.0,higher_res,96,FingerprintRecognizer,0.0,-206.0,206.0,100.0,False,59.34
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,master.wav,master,Tiny_Cabinet_Speaker,206.0,higher_res,96,CorrelationRecognizer,0.0,-206.0,206.0,100.0,False,10.3
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,master.wav,master,Tiny_Cabinet_Speaker,206.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-206.0,206.0,100.0,False,12.78
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,master.wav,master,Tiny_Cabinet_Speaker,206.0,lower_res,48,FingerprintRecognizer,0.0,-206.0,206.0,100.0,False,53.69
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,master.wav,master,Tiny_Cabinet_Speaker,206.0,lower_res,48,CorrelationRecognizer,0.0,-206.0,206.0,100.0,False,9.38
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,master.wav,master,Tiny_Cabinet_Speaker,206.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-206.0,206.0,100.0,False,13.37
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,vocals.wav,original,Tiny_Cabinet_Speaker,206.0,default,84,FingerprintRecognizer,0.0,-206.0,206.0,100.0,True,54.64
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,vocals.wav,original,Tiny_Cabinet_Speaker,206.0,default,84,CorrelationRecognizer,0.0,-206.0,206.0,100.0,True,9.67
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,vocals.wav,original,Tiny_Cabinet_Speaker,206.0,default,84,CorrelationSpectrogramRecognizer,0.0,-206.0,206.0,100.0,True,12.79
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,vocals.wav,original,Tiny_Cabinet_Speaker,206.0,higher_res,96,FingerprintRecognizer,0.0,-206.0,206.0,100.0,True,52.55
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,vocals.wav,original,Tiny_Cabinet_Speaker,206.0,higher_res,96,CorrelationRecognizer,0.0,-206.0,206.0,100.0,True,9.49
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,vocals.wav,original,Tiny_Cabinet_Speaker,206.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-206.0,206.0,100.0,True,13.57
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,vocals.wav,original,Tiny_Cabinet_Speaker,206.0,lower_res,48,FingerprintRecognizer,0.0,-206.0,206.0,100.0,True,54.46
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,vocals.wav,original,Tiny_Cabinet_Speaker,206.0,lower_res,48,CorrelationRecognizer,0.0,-206.0,206.0,100.0,True,9.92
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,vocals.wav,original,Tiny_Cabinet_Speaker,206.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-206.0,206.0,100.0,True,13.16
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,no-vocals.wav,backing,Tiny_Cabinet_Speaker,206.0,default,84,FingerprintRecognizer,139.32,-66.68,66.68,32.37,False,50.32
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,no-vocals.wav,backing,Tiny_Cabinet_Speaker,206.0,default,84,CorrelationRecognizer,0.0,-206.0,206.0,100.0,False,9.98
A,vocals_offset_206ms_with_Tiny_Cabinet_Speaker.wav,no-vocals.wav,backing,Tiny_Cabinet_Speaker,206.0,default,84,CorrelationSpectrogramRecognizer,232.2,26.2,26.2,12.72,False,14.02
